"","HF","MP2","LSDA","PBE","HCTH","N12","revTPSS","tHCTH","M11-L","MN12-L","PBE0","mPW1PW","B3LYP","B3PW91","B97-2","M06","M06-2X","M06-HF","SOGGA11X","tHCTHhyb","BMK","TPSSh","LC-rTPSS","LC-wPBE","LC-N12","LC-HCTH","LC-tHCTH","M11","CAM-B3LYP","wB97XD","wB97","wB97X","N12-SX","MN12-SX","HSE06","HISS"
"17",6.70575712871842,-1.01211928815522,-7.00080297286698,-6.462997889862,-5.96814251834699,-4.51532184272936,-4.28189949767511,-4.78982652051315,-6.64039887210322,-4.52279135777109,-0.896341805008304,-0.45564041754589,-2.39958170715766,-0.939291516498292,-0.793635973184436,-1.89538944184049,0.972904334186104,1.64889544546321,0.685328005079278,-2.11013799929039,1.21006143676122,-2.47801161509589,3.77210509607664,3.04942951578869,5.4788892831133,2.0055647887061,1.31089988982466,1.0494668633639,-0.11204272562603,0.218483314970784,1.65449758174451,0.860861608560061,0.216615936210341,-4.4462288285933,-1.08868181733301,2.38651005583462
"18",6.38605423831201,-0.473560440982942,-2.15637203080839,-1.80686500830618,-0.456300834933445,0.727060904834839,-0.385104959979288,-0.331168691074629,-6.46803736704709,-0.93741235356303,1.81225863519664,2.00211430174106,0.291255852085172,1.58896248193135,1.88884813704128,0.147785376798775,2.14774222778365,1.40018554076503,1.88237578477272,0.913680395244972,2.44439170675928,1.08088282884943,5.38823326357576,4.84239822226058,6.99121917542231,4.29116955405492,2.59757071044854,2.58894090742378,2.09056978274471,2.00750792863153,3.58891933291622,2.67416021229315,2.89314146404609,-2.09596340963517,1.62456041940843,4.18761191775798
"19",-3.6568192935387,-1.29552495441947,-10.2070764715474,-9.33548760061071,-8.82113158323823,-8.42980596771566,-7.65753079465783,-8.78407423328343,-13.9943376369269,-11.7783081096305,-5.93510516875918,-5.62827031113353,-7.10611742733055,-5.98846775269408,-5.99587922268503,-7.2202540651913,-3.8658227472837,-2.7911595985948,-5.5259920252583,-7.09425907534501,-4.73592932422218,-6.7266501637935,-1.25846760446468,-1.46895335220788,-0.465440315432173,-3.08317151623855,-4.70628344425835,-3.7086995834754,-5.05758712182975,-5.02794124186593,-3.34405525992025,-4.2215733068497,-5.58231919718958,-9.97880319582586,-6.14114403450781,-3.83765916131808
"20",-0.459373047664547,-0.255411414501494,-8.58108853037375,-7.85895409944508,-6.93285803535336,-6.55617213626843,-6.37242291720261,-6.92734555878138,-10.9165411047003,-8.72073793686377,-4.21336959317924,-3.94325824115248,-5.29197750909559,-4.37874389033847,-4.25930689794569,-5.00532872735292,-2.55227665282423,-1.70151776854949,-3.75950902208667,-5.38201462643784,-3.36628569328581,-5.15049061041491,-0.21682407849767,-0.637609790158394,0.639447282349048,-1.47918121347984,-3.01348719267943,-2.60372643416266,-3.55187240454228,-3.6915218110323,-2.44937709014738,-3.11271177097498,-3.7227591782735,-7.59068023960898,-4.33280658557202,-1.78787990151043
"21",1.71244437624674,-0.489489028694188,-7.78118766303514,-6.72702163572196,-5.48258401104802,-4.83044345557771,-4.99002608562221,-5.46570507902409,-9.90639864968544,-6.63955807887064,-2.87862513426424,-2.56559766763848,-3.94506674850391,-3.01825993555317,-2.71750805585392,-4.22126745435017,-1.62037747429799,-0.894583397268679,-1.87509590302285,-3.93279116157742,-1.90271597360748,-3.74405401258247,1.02501150836275,0.672088384225874,2.39373945066749,0.104342488875246,-1.32883228479362,-1.91959490563143,-2.1758477827221,-2.18965781801441,-0.638330520177991,-1.4853460181065,-2.23415682062299,-6.33573730243978,-3.04127666104035,-0.402025471842873
"22",4.53225123706375,-0.113853654264408,-8.14053627990483,-7.93764322935673,-6.54658512020318,-5.79923805631377,-6.08241252974062,-5.84156826110437,-6.98594345268505,-4.88402983549607,-2.47704681136785,-2.21138828475091,-4.02428877957641,-2.95873534864033,-2.54273161190501,-3.87248390722388,-0.429140696842746,2.51499802945598,-0.938562816564248,-3.94546701893182,-1.41587236713424,-4.16149702958735,2.70183479542834,1.53118568363282,3.58493044709455,1.42025135383672,0.0379512180881289,-0.796975579850832,-1.47133953203228,-1.85669036185028,-0.426221372374435,-1.13123823147325,-1.77348961450321,-4.17609365192895,-2.80401115181948,0.528397728765556
"23",5.92301078113632,-0.712679410013885,-4.73741649579999,-4.16528870957074,-3.04418281632383,-1.94291950525829,-2.20087307361598,-2.5117401944573,-9.52940009259873,-4.18843838878233,0.360473576294723,0.654805211984921,-1.21205106157815,0.261260665387925,0.482836166413125,-1.43858720814868,1.22362590118394,1.0466962100668,0.729214895165028,-0.590316819895495,1.51299689132879,-0.577088431774594,4.45962034526092,3.90072094715259,6.10159402076857,3.19134863416893,1.84039949732125,1.3046497784245,0.846616839738079,0.849923936768298,2.46544083603413,1.5758317349031,1.57252463787288,-5.13757523645744,0.153780011905543,3.23268734704676
"24",2.78596395038037,-1.02460420807348,-8.01007470358441,-7.12082790761429,-6.50058255088754,-5.23439106298403,-5.15386196970736,-5.79124117606744,-8.92673565896786,-7.04201219930094,-2.57350421492701,-2.14858474402029,-3.79686107874717,-2.59920498937702,-2.486121581797,-3.32910698375712,-0.620245356726753,0.60653827702008,-1.66541018436022,-3.67007059146049,-0.863546021520124,-3.72489891028716,1.5009252278802,0.997190048660134,2.92646151737372,-0.248440819683372,-1.32958673154685,-0.709341374820097,-1.97895963265027,-1.9087108491536,-0.709341374820097,-1.37584812555686,-1.57631416626688,-5.91289150846412,-2.71228839695704,0.316976218216701
"25",7.05943420711133,-0.629379704126663,-7.03131758802666,-6.16835366381176,-5.01340946448656,-3.53620555411369,-4.23263258067307,-4.47919370187734,-6.15321394584308,-4.00553681114284,-1.04896617354442,-0.646682238948005,-2.11090924820488,-1.23496842287396,-0.919197162384299,-1.59183320356433,0.964616316290332,2.6645903624881,0.231421403235573,-2.19958473916429,0.93649969720564,-2.43965740981054,2.52184445021195,1.77134700233583,4.00986244484817,1.5788563024483,0.808893502898164,0.702915477117389,-0.480145341292502,-0.503936326671866,0.272514923436278,-0.14058309542349,0.229258586382893,-3.48862358335496,-1.1419672982092,2.23418980880698
"26",7.02918032143488,-0.0686826664573414,-5.55348417355128,-4.83722208049608,-3.47141819894425,-2.33324829765105,-3.26537019957219,-3.17313919032948,-4.487921662513,-2.41762985929865,-0.0333601522792753,0.245295237347672,-1.08714849192487,-0.302203732412324,0.0372848760768568,-1.06556251103828,1.58951313801292,3.09268235247945,0.902686473439433,-1.17349241547126,1.2323632724347,-1.46784670028846,2.81795168665005,2.18999587904001,4.05816440667989,2.297925783473,1.26964814851156,1.18134186306639,0.321827351400148,0.280617751525738,0.686826664573483,0.490590474695343,1.00865401597363,-2.25279145980101,-0.105967542534184,2.84738711513177
"27",2.97259499509032,-0.382360817686799,-8.11140536197816,-7.94031005445295,-6.72925283423096,-5.90650757282709,-6.4019400720088,-6.35433094295831,-11.2536078793109,-7.20385633945309,-2.9830094920701,-2.6690867973934,-4.54072068319101,-3.22700627845389,-3.08417889130242,-3.43083286220132,-1.21700836135329,-0.429969946737289,-2.31350611479752,-4.54815960960515,-2.43401672270657,-4.53030618621121,1.85675603296933,1.09947332400989,3.51266105275687,0.523700419555456,-1.20808164965632,-0.787038414615997,-2.24655577707026,-2.43996786383789,-1.00127949534323,-1.73029428392894,-1.89543845032285,-6.31118516975631,-3.12732466450442,0.269289136191861
"28",1.96656349190703,-0.482029848392252,-8.06537468209688,-7.51828559036334,-6.20330027798041,-5.66804013958165,-5.96179248072867,-6.10275417463478,-12.4204010015181,-6.99485440529937,-3.11791494982552,-2.85077775368176,-4.56794747944719,-3.36632296985589,-3.12777241093784,-4.32742542830669,-2.16666995248704,-2.00205035191137,-2.18638487471167,-4.53541785777655,-2.72953098200028,-4.35896930386609,2.58166906531554,2.08978175581098,4.30081028330343,1.44608954517674,-0.412041874494811,-1.42440313072966,-1.74674210910239,-1.81870157522228,0.508644993395492,-0.691993770084575,-2.43282140251957,-7.16045975198628,-3.39195236874791,-0.384440983380321
"29",4.93913530152513,-0.545683503567926,-7.92990065761858,-6.94697075696097,-5.96404085630334,-4.36896599972016,-4.99860081152931,-5.38337764096823,-7.35273541346019,-5.65621939275219,-2.13026444662095,-1.69301804953127,-3.13418217433889,-2.20721981250875,-1.92738211837134,-2.14075836015111,-0.0979431929480855,0.937456275360293,-0.808031341821737,-3.16216594375262,-0.157408702952281,-3.33356653141178,0.881488736532819,0.332307261788171,2.48355953546943,-0.206380299426324,-0.783545543584722,-0.699594235343498,-1.82244298306982,-1.74198964600531,-1.12634671890303,-1.49363369245837,-0.93046033300685,-4.96362109976214,-2.19672589897859,0.881488736532819
"30",5.41942407440529,-0.435223275502298,-7.68496989208848,-6.95761044535862,-5.71156024563287,-3.79180826328027,-5.12132594049962,-5.19883145531509,-7.02319203481787,-4.8947713587313,-2.02110534788051,-1.62761581112502,-3.13003040600965,-2.18207834018959,-1.81839861682466,-2.47421451141715,0.208668693733978,2.50402432480772,-0.727359446729863,-2.99290526441304,0.232516544446419,-3.30888928635307,0.268288320515103,-0.411375424789835,1.91379001967446,-0.649853931914397,-0.953914028498183,-0.566386454420789,-2.12842067608656,-1.95552375842127,-1.82436057950278,-1.94359983306505,-0.673701782626838,-4.38800453109164,-2.06283908662732,0.989685804566866
"31",-4.50414911452684,-1.19894616717621,-5.7185928232294,-5.48331196551092,-5.18885867650996,-4.93385367503064,-4.59431662886205,-5.13532171487341,-11.3258851209513,-8.91672184730696,-3.51371532425083,-3.31224728440806,-4.78028712717846,-3.38973499203991,-3.58134096000226,-5.48894743515688,-2.60076924160668,-2.07103509488722,-4.28859240056918,-4.32663182067935,-3.43763648403048,-3.97864157004184,-0.291635554178007,-0.278955747474616,0.329674974288162,-2.47256230716127,-4.29000126798067,-2.08089716676764,-3.49258231307852,-3.47990250637512,-2.43170515222812,-3.09246396821596,-3.20799109595796,-8.07421913523718,-3.67150847433747,-2.19783316192113
"32",4.64730679156909,-0.164871194379393,-6.22014051522248,-5.44918032786885,-3.17470725995316,-2.31194379391101,-4.17142857142857,-3.32552693208431,-7.22341920374707,-1.31896955503513,-1.07915690866511,-0.864637002341922,-2.27259953161593,-1.47634660421545,-0.818735362997654,-2.96955503512881,-0.458079625292744,-0.0496487119437914,0.328805620608898,-2.21264637002341,-0.47400468384075,-2.34285714285715,3.20468384074942,2.72693208430913,5.34145199063232,3.29648711943794,1.49039812646369,-0.846838407494142,-0.0599531615924992,-0.215456674473072,1.8688524590164,0.731615925058554,-0.313817330210767,-2.72037470725995,-1.30772833723653,1.56065573770492
"33",-2.36199872930448,-0.90069888253541,-13.0707229260879,-13.0009592505388,-12.0666243101494,-12.3693488308355,-11.8548417236611,-12.2946020356044,-18.0687919672111,-14.3688256032689,-8.51116841698745,-8.30810628994281,-10.2041833289731,-9.00200570567204,-8.90483487187153,-7.59302861556477,-5.67577331788566,-5.61223854193917,-7.15326830362149,-10.5492643669569,-7.97174571140262,-10.2440482864297,-0.224240385693454,-0.9779372376076,0.772383550721935,-1.46877452629219,-3.55794745300295,-4.43373073712798,-6.23637428211932,-6.27001033997334,-2.94253217226644,-4.45366321585629,-8.39406510445865,-12.7605237258786,-8.89611441242791,-5.68823111709086
"34",1.12806539509537,0.335149863760231,-8.34332425068119,-8.51771117166212,-7.37329700272478,-6.82016348773842,-7.29700272479563,-7.0517711171662,-12.9155313351498,-8.19073569482289,-3.66212534059944,-3.49591280653949,-5.55858310626703,-4.0408719346049,-3.92643051771116,-4.7275204359673,-1.49046321525885,-0.0871934604904536,-3.34332425068119,-5.30517711171661,-3.29700272479562,-5.43324250681199,1.38147138964579,0.613079019073573,2.54223433242507,-0.0136239782016225,-1.94277929155312,-1.17711171662124,-3.2534059945504,-3.39782016348774,-1.74931880108991,-2.59128065395095,-2.66485013623977,-7.69482288828337,-3.80653950953678,-0.267029972752041
"35",6.00584177490522,-0.485985954881617,-7.42278292213039,-6.42595239574918,-4.70325026412281,-3.27139394692686,-4.33907153066932,-4.34777204648562,-9.09328195885899,-3.41930271580387,-1.06146292958797,-0.718414020259776,-2.48959045429122,-1.30134857995152,-0.876266235783977,-3.00416381828351,0.20135479460567,1.31999254241501,0.238642719532649,-2.3603256478777,0.193897209620274,-2.42495805108447,3.67037474364552,2.99297744080542,5.59443166987758,2.61139767571935,1.06021999875706,0.259772543657949,-0.124293083089937,-0.146665838046107,1.65434093592692,0.669939717854703,0.308246846063022,-4.22347896339568,-1.29886271828973,2.08812379591075
"36",7.00086698043101,0.226034183799853,-8.58620262571217,-8.29824126826852,-6.7624473619024,-4.83031954421601,-6.57666584097103,-6.08744116918504,-7.53034431508547,-4.60118900173395,-1.37478325489225,-1.07134010403766,-3.02514243249939,-1.79279167698786,-1.45838493931138,-3.22330938815954,1.2973742878375,4.35657666584097,-0.544959128065401,-2.94463710676245,0.947485756750065,-3.8332920485509,2.64119395590785,1.70918999256874,4.1676987862274,1.811369829081,0.879365865741884,0.978449343571956,-0.97225662620758,-1.027991082487,-0.331310378994301,-0.662620757988601,0.219841466435466,-4.15221699281645,-1.49554124349766,2.62261580381471
"37",2.34133790737563,-0.79416809605489,-3.26929674099486,-2.90394511149229,-2.05660377358491,-0.885077186963989,-1.61921097770155,-1.68953687821612,-6.69639794168097,-2.61234991423671,-0.0754716981132145,0.195540308747851,-1.34648370497428,-0.116638078902238,0.0120068610634612,-1.36192109777016,0.415094339622637,0.938250428816461,-0.174957118353351,-0.843910806174965,-0.0686106346483812,-0.593481989708411,2.97427101200685,2.66037735849056,4.42024013722127,1.40137221269297,-0.205831903945119,1.11835334476843,-0.0222984562607294,0.0240137221269225,0.953687821612345,0.303602058319039,0.816466552315607,-3.10291595197256,-0.214408233276158,1.852487135506
"38",4.48224852071006,0.0499260355029605,-4.80954142011834,-4.86131656804735,-3.57063609467456,-2.73853550295858,-3.97189349112427,-3.29326923076923,-5.46597633136095,-3.90532544378699,-0.758136094674563,-0.582470414201192,-2.04511834319527,-1.05214497041421,-0.800665680473372,-1.99519230769231,0.809911242603542,2.28735207100591,-0.306952662721901,-1.88979289940828,-0.00554733727810672,-2.24297337278107,2.33912721893491,1.66050295857987,3.36353550295857,1.49593195266272,0.160872781065082,0.761834319526626,-0.543639053254445,-0.689718934911251,-0.125739644970423,-0.4474852071006,-0.0739644970414185,-3.52625739644971,-0.859837278106515,1.75295857988166
"39",7.6154741431723,-0.731321764205186,-3.91543766393941,-3.40125419076901,-1.7649000295308,-0.844233675543275,-2.21654767488319,-1.65546233084928,-3.88764396268696,-0.408219987145412,0.738270189518295,0.932826098285474,-0.585404832629811,0.396060242847467,0.837285250230165,-0.578456407316689,1.55123595115257,1.98551253322216,1.66241075616239,-0.343947052999115,1.37926242465301,-0.554136918720799,3.55411954765751,2.89054493025518,4.8308926989421,2.93918390744698,1.51128250560216,0.870290270467451,0.786909166710099,0.741744402174856,1.59813782201609,1.07179460454774,1.75274028523286,-1.34973161707228,0.595827470599481,3.38214602115796
"40",5.81270732329675,-0.230671089563663,-4.95330441439144,-4.3327379433529,-2.90686399591733,-1.73615718295484,-2.77519775452923,-2.63944883898955,-6.8854299566216,-2.16177596325594,-0.166368971676459,0.0887981627966207,-1.44322531257974,-0.441949476907381,-0.0540954325083047,-1.35034447563155,0.626690482265874,1.17581015565195,0.812452156162279,-1.21663689716765,0.535850982393459,-1.17887216126563,3.95202857871906,3.30594539423321,5.59530492472569,3.06812962490431,1.61367695840775,0.784894105639185,0.604235774432252,0.544016330696608,2.13727991834651,1.26358764991069,0.917581015565196,-2.87011992855321,-0.372544016330706,2.46185251339627
"41",3.27477400648131,0.284268576951488,-7.14082665302178,-6.236852578316,-4.57103871738019,-3.21507760532151,-4.3663653419751,-4.24697253965547,-9.29558246631418,-4.33225311274092,-1.69708340440048,-1.39291602706237,-3.10137017454091,-1.95576780942635,-1.48103928591734,-3.61021092728411,-0.406504065040652,2.07231792597646,-0.864176473932577,-2.70055148103929,-0.901131388936268,-2.7574051964296,1.96429586673488,1.51230882938199,3.59031212689749,1.12570356472796,-0.361021092728417,-0.0454829723122558,-1.39291602706237,-1.38723065552334,-0.0369549150037104,-0.838592302006941,-0.571379839672524,-4.8012962647109,-1.8505884359543,1.24509636704757
"42",6.21194038985281,-0.91802074726888,-7.13455124085804,-6.26549160011016,-5.60298662749777,-4.20606505707028,-4.19688484959759,-4.74922733253771,-6.76428287279291,-4.81960892316165,-1.1230453808256,-0.673215214663848,-2.36849352795373,-1.1643563144527,-0.989932372471605,-2.03800605893692,0.507971480155463,0.989932372471626,0.319777226965334,-2.31035221396002,0.789497842651252,-2.53067719330456,3.26815386027725,2.64083968297684,4.90376082499465,1.78096024970165,0.951681508002081,0.498791272682774,-0.258575843814066,-0.120872731723727,1.24544814712814,0.49420116894643,-0.038250864469524,-4.45852076256924,-1.30052939196425,1.98292481410081
